system:index,Latitude,Longitude,Year,.geo
000000000000000013e9_0,6.053808268182852,-1.9266696716154663,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018ac_0,6.022650648631356,-1.8180451565408289,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018ad_0,6.02265006120193,-1.817774125846484,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ef1_0,6.444055336350024,-1.955441381262193,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001430_0,6.053266657752356,-1.9272128549780403,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d7d_0,5.943558166206107,-1.8837960954686248,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000360_0,5.292509214994642,-0.7494753488117377,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018b5_0,6.022377554734251,-1.8172326516399369,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000300_0,5.293323754629825,-0.7497429456316884,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b_0,5.292780400493765,-0.7494743680780782,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001685_0,6.050278151989261,-1.9253213592223573,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ea1_0,6.445132906039223,-1.9516415176853004,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001507_0,6.052184504743866,-1.9288413299333185,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000190f_0,6.003717046423462,-1.8460014970324496,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f5f_0,6.442962191198135,-1.951645974562872,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015e1_0,6.051538009649266,-2.18093454713433,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001259_0,6.2359323529936415,-1.708850793710046,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001491_0,6.052726117303728,-1.9282981491764664,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a0d_0,5.960431619164334,-1.908965840826774,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001871_0,6.0266293752857125,-1.9042266318152616,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f20_0,6.443773421233431,-1.950288007075456,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b6_0,6.060219517318001,-2.17956606616347,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f63_0,6.440309686106815,-1.8537286026755733,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002592_0,5.1759904219381765,-1.202760938804848,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a64_0,5.95961706106579,-1.9086964403636224,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001676_0,6.050287252925149,-1.9299292892191064,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167b_0,6.050284580236886,-1.9285740149580288,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a5c_0,5.959621350124577,-1.9108645066561352,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000169f_0,6.050008419722366,-1.9261350583408317,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a44_0,5.959888401543892,-1.9086959043432357,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031b_0,5.293051585990339,-0.7494733872934566,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f00_0,6.444046991296265,-1.951372486856093,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a7f_0,5.959350009447124,-1.910865041587344,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001598_0,6.051809370855786,-2.1809341385691985,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f0_0,6.051104480584561,-1.931554020553215,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e7e_0,6.445412034742071,-1.9554386055014783,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001684_0,6.050278688420451,-1.925592413732501,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee7_0,6.444318887995762,-1.951643189194024,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001100_0,6.269359472883839,-0.8233922281410715,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae7_0,5.958532235626433,-1.908969591864292,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001642_0,6.050997330285945,-2.1822907393103974,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d37_0,5.944372181243927,-1.8837944551080557,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001527_0,6.052352093260624,-2.1809333213829563,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e2a_0,6.447037849501487,-1.954350228425574,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000155e_0,6.052080732059573,-2.1809337299854072,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001103_0,6.269088283065651,-0.8233933529809397,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fea_0,5.777411201514324,-2.146928214737085,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018ae_0,6.022649473637892,-1.8175030951790616,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f0e_0,6.443783441358401,-1.9551706766924704,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3_0,5.294137311248536,-0.7497400031721914,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e59_0,5.846657970263569,-2.0116108022992853,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002eb_0,5.293595923250097,-0.7500125042052567,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016f5_0,6.049194396241724,-1.926136664737935,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001673_0,6.050288854915066,-1.930742454068308,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fed_0,5.777139839998734,-2.1469286208361447,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000164e_0,6.050560730228039,-1.9310129759597063,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d5_0,6.05425692938133,-2.184454457967913,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac7_0,5.958806256766004,-1.910324095451584,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001102_0,6.269089408529892,-0.8236643695575877,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa1_0,5.959078668766959,-1.910865576493759,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac6_0,5.958806792491638,-1.9105951034010824,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014b6_0,6.052467049893289,-1.9345329747761495,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afa_0,5.958261967661777,-1.909512142771016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ec_0,5.293594940171944,-0.7497419648628129,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a87_0,5.959345720584977,-1.9086969763591664,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fd4_0,6.370289981610752,-1.9751194460006267,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016a4_0,6.050005737687562,-1.9247797864656704,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000198b_0,5.963042864011921,-1.858553067090968,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ddc_0,5.92948647253351,-1.9027939341790587,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001728_0,6.048909074099544,-1.9190898071487,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015ae_0,6.051376888909526,-1.9320955988916624,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000355d_0,6.459808829771305,-2.2771490337108315,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac8_0,5.958805720907182,-1.9100530875268915,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000159b_0,6.051806914388302,-2.179307686629758,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac9_0,5.958805184915168,-1.9097820796270104,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001255_0,6.236204335092171,-1.7091212571995755,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001397_0,6.072991440650852,-2.191474578879129,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010ff_0,6.269360598397141,-0.8236632448575072,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001105_0,6.2688182186596455,-0.82366549420805,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f05_0,5.830327276364961,-1.8431097440457576,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001641_0,6.050997738491604,-2.1825618143866645,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ea_0,5.293601819241896,-0.7516357413296656,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000025b1_0,5.123451288407172,-1.2337508844546847,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a23_0,5.960161887811078,-1.9097794023101264,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e47_0,6.446495726349959,-1.954622601260785,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f85_0,6.437868320554818,-1.8540053279038575,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001640_0,6.050998146561954,-2.182832889481555,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001629_0,6.050827797829899,-1.9288440013611328,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016bc_0,6.049737614541916,-1.926406648144336,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002541_0,5.290647217269257,-2.007395970836885,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000147b_0,6.052738923819742,-1.934803499786458,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000195d_0,5.970657436693858,-1.742005368674423,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001104_0,6.268819343934955,-0.8239365106945348,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae2_0,5.958534916129538,-1.9103246305744603,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001101_0,6.269090533854256,-0.8239353861838546,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001686_0,6.050277615422816,-1.9250503047366927,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dd_0,5.293866125711515,-0.7497409840429802,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afb_0,5.95826143145256,-1.9092411351868173,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d1b_0,5.944643519584452,-1.883793908270386,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d64_0,5.943829504554755,-1.8837955487071745,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001006_0,6.362213238391036,-2.007681945707355,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a22_0,5.9601624239259765,-1.9100504108752168,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001106_0,6.268817093244465,-0.8233944777711835,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b7_0,6.337738523561286,-1.9800655823692004,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033c_0,5.292779417331653,-0.7492038291905487,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fc5_0,6.370564015041231,-1.9764750213661328,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae1_0,5.958535451830606,-1.9105956383909344,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8e_0,6.437597598535834,-1.854277183440427,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001003_0,6.362484583364863,-2.007681425114621,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000025b4_0,5.123180767446944,-1.2340221766083543,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f03_0,5.830598611964332,-1.8431091882277344,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000166d_0,6.050724743605467,-2.18147792243222,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001683_0,6.05027922471639,-1.92586346826712,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f06_0,5.83032671968207,-1.842838804714444,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001361_0,6.218581221652551,-1.7143155855884928,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e1b_0,6.447308632871514,-1.9540784110536875,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fdf_0,6.370019716296031,-1.9756624291906624,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016ec_0,6.049452294633787,-1.9193597828065727,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2_0,5.294138294427962,-0.7500105427499961,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001656_0,6.0505559216065326,-1.9285734806349544,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ed8_0,6.44432723124173,-1.9557120861200907,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000166c_0,6.050725152198595,-2.1817489973174204,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002dc_0,5.293867108840304,-0.7500115235031021,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001662_0,6.050549493068546,-1.9253208232779344,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000169e_0,6.050008955723588,-1.926406112789273,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001109_0,6.268548154012652,-0.8239376351556018,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a0e_0,5.960431082491951,-1.908694832227933,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d6_0,6.054256521902091,-2.184183381138985,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001646_0,6.050995696110226,-2.181206439191676,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000025a7_0,5.126967293954631,-1.2299535175293392,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f01_0,6.444046433806311,-1.9511012274204484,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a6e_0,5.959525021524842,-1.86316742035804,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001760_0,6.047816688438598,-1.9155682793731943,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001acd_0,5.958803039615211,-1.9086980482757263,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010e8_0,6.2900120619550695,-1.995616387877784,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b6_0,6.337739056752346,-1.9803367883012744,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001661_0,6.050550029523967,-1.9255918779231904,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b8_0,6.337737990228488,-1.979794376460409,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae3_0,5.958534380295285,-1.910053622782791,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000110a_0,6.268547028786397,-0.823666618808892,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001645_0,6.050996104857118,-2.1814775141933915,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fbb_0,6.370835895160772,-1.976745706650741,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000166b_0,6.05072556065642,-2.1820200722212624,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010c2_0,6.337467713808772,-1.9803373211406603,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f67_0,6.439767634031823,-1.8540010684580692,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000203f_0,5.752913940778117,-1.6801881274981456,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001691_0,6.050016445539793,-1.9302008776325008,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001118_0,6.262859326920542,-1.9861774826053795,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019f2_0,5.960704032653164,-1.909507322403245,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e92_0,6.445141250347661,-1.9557104210959704,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe0_0,6.37001917794497,-1.9753912067533264,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f65_0,6.440038355650628,-1.853729211442707,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001541_0,6.051913163366577,-1.928841864267682,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001644_0,6.050996513468703,-2.1817485892137545,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a21_0,5.960162959907652,-1.9103214194651204,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001237_0,6.2471932477420085,-1.887506771724739,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ae4_0,5.958533844327849,-1.9097826150159327,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001964_0,5.970386112614267,-1.7420059876813814,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002598_0,5.159003130902069,-1.2393347579635847,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aa9_0,5.959074380101451,-1.9086975123298684,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010fe_0,6.26936172377056,-0.8239342616235623,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001216_0,6.249563457073772,-1.9862031058318648,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016da_0,6.049462518847985,-1.9245098047411144,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001123_0,6.262316114633893,-1.9859073622632009,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f58_0,6.442967199974096,-1.954087305589684,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018af_0,6.022648885939243,-1.8172320645385691,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6d_0,6.439224973053059,-1.8540022855734797,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001127_0,6.262044770436665,-1.9859078858349888,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ac5_0,5.958807328084079,-1.9108661113753804,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001682_0,6.050279760877076,-1.9261345228262063,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016c3_0,6.0497338598628,-1.924509268464852,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001697_0,6.050012703945239,-1.928303494612782,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001643_0,6.050996921944978,-2.1820196642527585,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb7_0,6.371107775181109,-1.9770163922201895,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001107_0,6.268815967689414,-0.8231234613839419,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af7_0,5.958263575490356,-1.9103251656725304,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013b0_0,6.061305781795632,-2.18010658677423,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112c_0,6.2617734262365925,-1.9859084093836408,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ecf_0,6.444590227346509,-1.9516426320484008,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010e7_0,6.290283406678581,-1.995615866983543,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f04_0,5.830598055255362,-1.8428382487663213,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eb8_0,6.44486156669433,-1.951642074878826,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001219_0,6.2492931578151625,-1.9867459493758484,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014f7_0,6.052193578656949,-1.933449281400462,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af6_0,5.95826411116686,-1.910596173355988,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000125a_0,6.235931688679043,-1.7085796665966722,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111e_0,6.262587458828282,-1.9859068386682752,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e64_0,5.846377535856022,-2.006463003098206,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013d7_0,6.054256114287468,-2.183912304328642,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010c3_0,6.33746718064072,-1.980066115350248,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f60_0,6.442694192168924,-1.9532740845030307,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000175b_0,6.048083694961972,-1.913399319322448,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001681_0,6.050280296902511,-1.9264055774097548,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001692_0,6.050015911432026,-1.9299298228422408,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000167c_0,6.050284045293473,-1.928302960179008,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fde_0,6.370020254504628,-1.9759336516513863,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f69_0,6.439496303543908,-1.8540016770288643,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016d3_0,6.049466273357488,-1.926407183474944,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000110b_0,6.26854590342028,-0.8233956025118018,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f02_0,5.83059916854301,-1.8433801277154596,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138c_0,6.073374733367623,-1.941810788139108,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138f_0,6.073534569178344,-2.19174485631021,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000145e_0,6.0529958522574185,-1.9274844462537897,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fcc_0,6.370560246260202,-1.9745764623111688,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e02_0,5.883588528596723,-1.8820195251727567,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001366_0,6.085480554682604,-2.195793430347724,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e71_0,5.84610618579323,-2.0064634817434075,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2c_0,6.443512101691861,-1.9551712318932324,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001117_0,6.2628598506812025,-1.986448650183677,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e04_0,5.883317189826117,-1.8820200672146528,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000110f_0,6.268276964087352,-0.8239387595670561,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af8_0,5.958263039680675,-1.9100541580138783,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001393_0,6.073263207456881,-2.191745260941251,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000138b_0,6.073805930897064,-2.1917444516607536,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f7_0,6.051099139218198,-1.9288434671243708,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e9_0,5.293602801494345,-0.7519062810286343,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001afc_0,5.958260895110165,-1.9089701276274489,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001365_0,6.085751916553275,-2.195793026927217,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001396_0,6.07299265548891,-2.192287838958611,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001220_0,6.249022335728051,-1.9870176319128303,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001395_0,6.07299306016332,-2.192558925688588,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019f3_0,5.960703496222646,-1.9092363136216703,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001119_0,6.262858803019829,-1.985906315050213,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001578_0,6.0516418219865376,-1.9288423985776453,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001110_0,6.268275838910152,-0.8236677433601163,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111d_0,6.262589030041666,-1.986720340983292,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d17_0,5.944650626325168,-1.8873168917963756,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b9_0,6.337737456753953,-1.979523170574907,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010b5_0,6.337739589801668,-1.9806079942566268,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001252_0,6.236475653012633,-1.70912059351684,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a09_0,5.960433764521596,-1.9100498754704467,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c7_0,5.294408496783007,-0.7497390222504456,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000121a_0,6.249292635337568,-1.9864747887646796,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001660_0,6.050550565844131,-1.925862932592921,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e6b_0,5.846113838191253,-2.0107988689166554,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112d_0,6.261772902287344,-1.9856372424114,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000198c_0,5.963042302303026,-1.8582820618881732,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016fb_0,6.049191177830418,-1.9245103409928777,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000108f_0,6.345655987904716,-2.00500153641283,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001492_0,6.052725582007538,-1.9280270932056216,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001af9_0,5.958262503737815,-1.9097831503800384,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010c1_0,6.337468246835091,-1.9806085269543492,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
