Unnamed: 0,Longitude,Latitude,NDVI,Band1,Band2,Band3,Band6,Band10,geometry,distance_to_village,distance_to_waterway,distance_to_local_road,distance_to_main_road,distance_to_protected_area
5421,26.853883865939373,-1.921907324734032,0.36374268,8297.0,8397.0,8956.0,12054.0,43718.0,POINT (2989360.677778076 -213985.87705591426),40824.28240895011,7453.153098307532,23857.04736577946,32119.912287560343,72388.11347847419
5422,26.85415361821451,-1.9219073479260411,0.372074,8310.0,8395.0,9008.0,12372.0,43749.0,POINT (2989390.706463984 -213985.87963909),40808.985309230266,7482.980460363923,23855.79686739561,32093.874389160275,72358.21943157467
5423,26.854423370492903,-1.9219073710751948,0.35415867,8289.0,8391.0,8941.0,11928.0,43752.0,POINT (2989420.7351502553 -213985.88221749244),40793.70458166893,7512.809426219989,23854.58409948846,32067.84346545565,72328.32549631236
5424,26.854693122774552,-1.921907394181494,0.3555837,8277.0,8381.0,8935.0,11779.0,43733.0,POINT (2989450.763836889 -213985.8847911217),40778.44024467198,7542.639976852379,23853.409067814475,32041.81953344638,72298.43167282618
5425,26.85496287505945,-1.9219074172449375,0.3797487,8286.0,8398.0,9011.0,12383.0,43706.0,POINT (2989480.7925238837 -213985.88735997758),40763.19231665436,7572.472093534606,23852.27177795187,32015.802610184524,72268.53796125713
5426,26.855232627347583,-1.9219074402655263,0.36682698,8292.0,8406.0,8997.0,11975.0,43704.0,POINT (2989510.8212112393 -213985.88992406015),40747.960816037565,7602.3057578349935,23851.172235300975,31989.792712771516,72238.64436174462
5427,26.855502379638956,-1.92190746324326,0.3595276,8329.0,8432.0,9001.0,12122.0,43699.0,POINT (2989540.8498989553 -213985.89248336948),40732.74576125104,7632.140951608657,23850.110445083938,31963.789858360262,72208.75087442872
5428,26.85577213193355,-1.9219074861781384,0.38011438,8340.0,8435.0,8967.0,12123.0,43679.0,POINT (2989570.8785870294 -213985.89503790546),40717.54717073294,7661.9776569905225,23849.086412344426,31937.79406415637,72178.85749945161
5429,26.856041884231367,-1.921907509070162,0.3862709,8355.0,8441.0,9036.0,12518.0,43650.0,POINT (2989600.907275463 -213985.8975876682),40702.36506292693,7691.815856395506,23848.10014194777,31911.805347413727,72148.96423695194
5430,26.8563116365324,-1.9219075319193304,0.34191993,8320.0,8438.0,8961.0,11903.0,43646.0,POINT (2989630.935964254 -213985.90013265764),40687.199456286005,7721.655532506221,23847.151638580614,31885.823725440485,72119.07108707195
5431,26.856581388836645,-1.921907554725643,0.3628566,8264.0,8368.0,8981.0,12221.0,43630.0,POINT (2989660.9646534035 -213985.9026728737),40672.0503692694,7751.496668273373,23846.240906750878,31859.84921559452,72089.17804995168
5432,26.85685114114409,-1.9219075774891008,0.37484097,8208.0,8309.0,8885.0,12101.0,43618.0,POINT (2989690.9933429086 -213985.90520831646),40656.91782034503,7781.339246905621,23845.36795078792,31833.881835288088,72059.28512573421
5433,26.85712089345474,-1.921907600209704,0.35595962,8180.0,8293.0,8887.0,11705.0,43589.0,POINT (2989721.0220327703 -213985.90773898605),40641.80182798647,7811.183251870629,23844.532774842137,31807.921601982714,72029.39231455965
5434,26.85739064576857,-1.921907622887452,0.3632718,8241.0,8345.0,8939.0,12242.0,43588.0,POINT (2989751.0507229865 -213985.91026488232),40626.70241067643,7841.028666883721,23843.73538288475,31781.968533194842,71999.49961657157
5435,26.857660398085603,-1.921907645522344,0.37342197,8240.0,8344.0,8930.0,12362.0,43590.0,POINT (2989781.0794135584 -213985.91278600518),40611.6195869029,7870.875475910127,23842.975778707867,31756.022646490143,71969.60703191004
5436,26.857930150405803,-1.9219076681143812,0.38021198,8261.0,8366.0,8921.0,11806.0,43592.0,POINT (2989811.1081044837 -213985.91530235478),40596.553375162686,7900.723663152979,23842.253965924734,31730.08395949021,71939.71456071912
5437,26.858199902729183,-1.9219076906635637,0.37832734,8302.0,8394.0,8925.0,12121.0,43588.0,POINT (2989841.1367957625 -213985.9178139312),40581.50379395855,7930.573213054775,23841.569947969223,31704.152489867363,71909.8222031407
5438,26.85846965505573,-1.92190771316989,0.36414695,8330.0,8411.0,8947.0,12024.0,43574.0,POINT (2989871.1654873937 -213985.92032073412),40566.470861801114,7960.42411028968,23840.92372809544,31678.22825534744,71879.92995931797
5439,26.85873940738544,-1.9219077356333625,0.35657856,8346.0,8433.0,9032.0,11995.0,43558.0,POINT (2989901.1941793775 -213985.92282276394),40551.454597206815,7990.276339761197,23840.31530937884,31652.311273708998,71850.03782939329
5440,26.859009159718298,-1.9219077580539796,0.37768996,8351.0,8448.0,9045.0,12511.0,43564.0,POINT (2989931.2228717115 -213985.92532002038),40536.45501870077,8020.129886594526,23839.744694714693,31626.401562785515,71820.14581351167
5441,26.85927891205431,-1.9219077804317408,0.3697545,8321.0,8424.0,8947.0,12162.0,43556.0,POINT (2989961.251564397 -213985.92781250345),40521.47214481282,8049.984736138577,23839.21188681893,31600.499140460888,71790.2539118146
5442,26.85954866439347,-1.921907802766647,0.35195702,8330.0,8411.0,8988.0,12036.0,43551.0,POINT (2989991.2802574323 -213985.9303002133),40506.50599408104,8079.840873954961,23838.716888228086,31574.60402467555,71760.36212444706
5443,26.859818416735763,-1.9219078250586976,0.37366575,8368.0,8446.0,9047.0,12354.0,43536.0,POINT (2990021.3089508167 -213985.9327831497),40491.556585049875,8109.698285818609,23838.259701298542,31548.716233422343,71730.47045155292
5444,26.86008816908119,-1.9219078473078943,0.37059456,8374.0,8470.0,9031.0,12327.0,43559.0,POINT (2990051.33764455 -213985.93526131308),40476.62393626982,8139.556957712636,23837.840328207632,31522.83578474847,71700.57889327618
5445,26.860357921429745,-1.9219078695142355,0.35403112,8338.0,8476.0,9038.0,12090.0,43621.0,POINT (2990081.366338631 -213985.937734703),40461.70806629889,8169.416875823937,23837.458770952064,31495.75145535009,71670.68744976167
5446,26.86062767378141,-1.9219078916777208,0.34859127,8275.0,8433.0,8980.0,11905.0,43666.0,POINT (2990111.3950330587 -213985.94020331962),40446.808993701394,8199.278026539623,23837.11503134921,31468.304009329036,71640.79612115487
5447,26.860897426136194,-1.921907913798352,0.37821054,8294.0,8450.0,9060.0,12640.0,43638.0,POINT (2990141.423727834 -213985.94266716295),40431.926737046764,8229.140396446594,23836.80911103645,31440.861279758807,71610.90490759871
5448,26.86116717849409,-1.9219079358761268,0.37077904,8311.0,8456.0,9078.0,12205.0,43603.0,POINT (2990171.4524229546 -213985.94512623298),40417.06131491291,8259.003972321038,23836.541011471254,31413.4232790038,71581.01380924053
5449,26.86143693085508,-1.921907957911047,0.38098007,8329.0,8472.0,9051.0,12126.0,43558.0,POINT (2990201.481118421 -213985.94758052967),40402.21274588228,8288.868741132856,23836.310733931023,31385.9900194661,71551.12282622421
5450,26.86170668321917,-1.9219079799031125,0.3810146,8395.0,8497.0,9081.0,12435.0,43517.0,POINT (2990231.5098142317 -213985.95003005315),40387.38104854473,8318.734690035793,23836.1182795134,31358.561513591656,71521.23195869663
5451,26.86197643558635,-1.9219080018523225,0.38936412,8416.0,8531.0,9119.0,12623.0,43469.0,POINT (2990261.5385103864 -213985.9524748033),40372.56624149564,8348.601806368719,23835.96364913574,31331.13777386605,71491.34120680313
5452,26.86224618795661,-1.921908023758677,0.38078317,8353.0,8474.0,8991.0,12473.0,43410.0,POINT (2990291.5672068843 -213985.9549147801),40357.76834333689,8378.470077649623,23835.846843535408,31303.7188128173,71461.45057069017
5453,26.862515940329956,-1.9219080456221764,0.35771647,8350.0,8446.0,8970.0,12140.0,43369.0,POINT (2990321.595903725 -213985.9573499836),40342.987372676056,8408.339491573835,23835.767863269866,31276.304643014802,71431.56005050398
5454,26.862785692706364,-1.921908067442821,0.36540836,8339.0,8452.0,9021.0,12092.0,43346.0,POINT (2990351.6246009073 -213985.9597804138),40328.11747758972,8438.210036009967,23835.726708716407,31248.895277070256,71401.66964639149
5455,26.86305544508584,-1.9219080892206093,0.36271948,8383.0,8485.0,9060.0,12296.0,43357.0,POINT (2990381.6532984306 -213985.9622060706),40312.958483332186,8468.081698997308,23835.72338007214,31221.490727637378,71371.7793584999
5456,26.863325197468377,-1.921908110955544,0.3702555,8410.0,8482.0,9087.0,12388.0,43375.0,POINT (2990411.6819962948 -213985.96462695434),40297.81616707343,8497.954468743854,23835.75787735455,31194.09100741146,71341.88918697572
5457,26.863594949853965,-1.9219081326476224,0.34839794,8396.0,8483.0,9066.0,12195.0,43387.0,POINT (2990441.710694499 -213985.96704306465),40282.69054762286,8527.828333621383,23835.8302004003,31166.69612913075,71311.99913196664
5458,26.8638647022426,-1.9219081542968457,0.35285392,8377.0,8475.0,9111.0,12350.0,43381.0,POINT (2990471.739393042 -213985.9694544016),40267.58164379697,8557.70328216366,23835.940348866454,31139.306105576252,71282.1091936206
5459,26.86413445463428,-1.921908175903214,0.3493663,8351.0,8455.0,9067.0,12045.0,43377.0,POINT (2990501.7680919236 -213985.9718609653),40252.48947441948,8587.579303064042,23836.088322229978,31111.920949571282,71252.21937208528
5460,26.864404207028997,-1.9219081974667271,0.34536722,8280.0,8398.0,8960.0,11974.0,43370.0,POINT (2990531.796791144 -213985.97426275566),40237.414058321156,8617.456385173184,23836.274119787646,31084.540673981144,71222.32966750774
5461,26.86467395942673,-1.9219082189873853,0.36218575,8283.0,8411.0,9020.0,12230.0,43354.0,POINT (2990561.8254907005 -213985.9766597728),40222.35541434175,8647.334517491758,23836.497740656356,31057.1652917177,71192.44008003894
5462,26.864943711827497,-1.921908240465188,0.3555623,8278.0,8429.0,9043.0,12210.0,43333.0,POINT (2990591.8541905936 -213985.97905201654),40207.313561326446,8677.213689175634,23836.759183772694,31029.794815732104,71162.55060982595
5463,26.86521346423128,-1.921908261900135,0.3609512,8296.0,8434.0,9075.0,12217.0,43318.0,POINT (2990621.8828908233 -213985.98143948702),40192.2885181278,8707.093889528282,23837.058447893574,31002.429259019893,71132.66125701703
5464,26.865483216638072,-1.921908283292228,0.36273447,8380.0,8487.0,9095.0,12400.0,43301.0,POINT (2990651.9115913874 -213985.98382218424),40177.28030360677,8736.975107996803,23837.395531595783,30975.06863462227,71102.77202176292
5465,26.865752969047872,-1.921908304641464,0.37715784,8444.0,8535.0,9160.0,12438.0,43286.0,POINT (2990681.9402922867 -213985.98620010796),40162.288936629906,8766.857334175,23837.770433275975,30947.712955621122,71072.88290421151
5466,26.86602272146067,-1.9219083259478464,0.37869886,8467.0,8576.0,9220.0,12569.0,43254.0,POINT (2990711.9689935194 -213985.98857325863),40147.314436071596,8796.740557795025,23838.18315115153,30920.36223514509,71042.99390451357
5467,26.86629247387646,-1.9219083472113725,0.3626121,8411.0,8521.0,9170.0,11900.0,43248.0,POINT (2990741.9976950856 -213985.99094163577),40132.35682081297,8826.624768729485,23838.633683259126,30893.01648636484,71013.10502281837
5468,26.86656222629524,-1.9219083684320448,0.3644363,8339.0,8434.0,9065.0,11776.0,43245.0,POINT (2990772.0263969842 -213985.99330523986),40117.4161097417,8856.509956986503,23839.122027456517,30865.67572249655,70983.21625927629
5469,26.866831978716995,-1.9219083896098603,0.353061,8231.0,8338.0,8969.0,11777.0,43258.0,POINT (2990802.0550992144 -213985.99566407042),40102.492321753016,8886.396112708188,23839.6481814208,30838.339956800475,70953.32761403803
5470,26.86710173114173,-1.921908410744821,0.3612247,8317.0,8439.0,9148.0,12004.0,43290.0,POINT (2990832.083801776 -213985.9980181277),40087.58547574782,8916.28322616948,23840.212142650056,30811.009202580928,70923.43908725357
