Unnamed: 0,Longitude,Latitude,NDVI,Band1,Band2,Band3,Band6,Band10,geometry,distance_to_village,distance_to_waterway,distance_to_local_road,distance_to_main_road,distance_to_protected_area
914,26.847140734606874,-1.914307100223749,0.36040685,8311.0,8431.0,9009.0,11961.0,43915.0,POINT (26.847140734606874 -1.914307100223749),2041872.119109848,2052786.6890820046,2057994.7476102493,2051132.9287265316,1882863.802749141
915,26.84741048560837,-1.914307124391124,0.36339444,8323.0,8442.0,9032.0,12301.0,43931.0,POINT (26.84741048560837 -1.914307124391124),2041895.33384576,2052809.9261882731,2058017.9540185614,2051156.2073436545,1882888.8455034653
916,26.84768023661328,-1.914307148515813,0.38338426,8308.0,8417.0,8990.0,12593.0,43929.0,POINT (26.84768023661328 -1.914307148515813),2041918.5487521025,2052833.163463513,2058041.1605960552,2051179.4861289873,1882913.8883981192
917,26.847949987621583,-1.914307172597817,0.35223857,8251.0,8385.0,8894.0,11980.0,43935.0,POINT (26.847949987621583 -1.914307172597817),2041941.7638288676,2052856.4009077186,2058064.3673427245,2051202.7650825225,1882938.9314330956
918,26.848219738633293,-1.914307196637136,0.36598015,8257.0,8378.0,8920.0,12062.0,43927.0,POINT (26.848219738633293 -1.914307196637136),2041964.9790760505,2052879.6385208843,2058087.5742585645,2051226.0442042558,1882963.9746083897
919,26.848489489648397,-1.9143072206337683,0.37361574,8264.0,8399.0,8948.0,12074.0,43917.0,POINT (26.848489489648397 -1.9143072206337683),2041988.1944936456,2052902.8763030027,2058110.7813435683,2051249.3234941803,1882989.0179239952
920,26.848759240666872,-1.914307244587716,0.3730953,8290.0,8386.0,8888.0,12039.0,43903.0,POINT (26.848759240666872 -1.914307244587716),2042011.4100816431,2052926.1142540672,2058133.9885977276,2051272.6029522882,1883014.061379904
921,26.849028991688733,-1.9143072684989777,0.37064612,8268.0,8398.0,8956.0,12008.0,43902.0,POINT (26.849028991688733 -1.9143072684989777),2042034.6258400397,2052949.3523740734,2058157.1960210386,2051295.8825785755,1883039.1049761118
922,26.84929874271397,-1.914307292367554,0.3814667,8287.0,8397.0,8992.0,12438.0,43890.0,POINT (26.84929874271397 -1.914307292367554),2042057.841768829,2052972.5906630137,2058180.403613495,2051319.162373035,1883064.1487126127
923,26.849568493742566,-1.9143073161934452,0.36125535,8282.0,8399.0,8976.0,12093.0,43915.0,POINT (26.849568493742566 -1.9143073161934452),2042081.057868003,2052995.8291208814,2058203.6113750893,2051342.4423356592,1883089.1925893994
924,26.849838244774528,-1.9143073399766504,0.36978567,8315.0,8436.0,9031.0,12410.0,43952.0,POINT (26.849838244774528 -1.9143073399766504),2042104.2741375573,2053019.0677476716,2058226.8193058157,2051365.7224664444,1883114.2366064666
925,26.850107995809843,-1.9143073637171704,0.37828237,8308.0,8445.0,9036.0,12440.0,43945.0,POINT (26.850107995809843 -1.9143073637171704),2042127.4905774835,2053042.3065433775,2058250.0274056687,2051389.0027653824,1883139.2807638077
