Longitude,Latitude
17.522403184742767,5.245307859738092
17.48718922560528,5.265430122102369
17.490333329099702,5.26731658419902
17.48530276350863,5.267945404897904
17.484045122110864,5.27234714979009
17.54881365409588,5.358495585537152
17.54692719199923,5.36352615112822
17.545040729902578,5.36855671671929
17.549442474794766,5.379875489299196
17.504167384475142,5.386792516986916
17.503538563776257,5.3874213376858
17.504167384475142,5.3874213376858
17.530577853828255,5.410058882845612
17.46643814254212,5.4308099659087725
17.392866120772734,5.4490457661764
17.388464375880545,5.45093222827305
17.554473040385833,5.454076331767468
17.552586578289183,5.470425669938444
17.56076124737467,5.4723121320350945
17.548184833397,5.472940952733978
17.544411909203696,5.473569773432862
17.791538443864976,5.475456235529513
17.81794891321809,5.480486801120582
17.818577733916975,5.480486801120582
17.55510186108472,5.481115621819466
17.815433630422554,5.481115621819466
17.536237240118208,5.4836309046150005
17.56076124737467,5.489290290904954
17.561390068073553,5.489290290904954
17.545669550601463,5.4911767530016045
17.564534171567974,5.491805573700488
17.803486037143767,5.491805573700488
17.534350778021558,5.493063215098256
17.405442534750406,5.49369203579714
17.52617610893607,5.494320856496023
17.526804929634952,5.494320856496023
17.524918467538303,5.49557849789379
17.537494881515975,5.499980242785976
17.54126780570928,5.501237884183744
17.524918467538303,5.503124346280394
17.521774364043885,5.503753166979278
17.47146870813319,5.510041373968114
17.82109301671251,5.516329580956952
17.592202282318855,5.516958401655835
17.50919795006621,5.522617787945788
17.5557306817836,5.525761891440206
17.5903158202222,5.53330773982681
17.586542896028902,5.537709484718996
17.58088350973895,5.538967126116764
17.56579181296574,5.542740050310066
17.586542896028902,5.547141795202251
17.587171716727784,5.547141795202251
17.5827699718356,5.547770615901134
17.58339879253448,5.547770615901134
17.58339879253448,5.549028257298902
17.549442474794766,5.552801181492204
17.538752522913743,5.554058822889971
17.46455168044547,5.555945284986622
17.586542896028902,5.555945284986622
17.51925908124835,5.55720292638439
17.57648176484676,5.55720292638439
17.577110585545647,5.55720292638439
17.57773940624453,5.55720292638439
17.58968699952332,5.55720292638439
17.50794030866844,5.558460567782157
17.582141151136714,5.558460567782157
17.57773940624453,5.55908938848104
17.46643814254212,5.564748774770994
17.587171716727784,5.564748774770994
17.58780053742667,5.564748774770994
17.588429358125552,5.564748774770994
17.577110585545647,5.566635236867644
17.57773940624453,5.566635236867644
17.58780053742667,5.566635236867644
17.588429358125552,5.566635236867644
17.589058178824438,5.566635236867644
17.573337661352344,5.567264057566528
17.57396648205123,5.567264057566528
17.58465643393225,5.567264057566528
17.573337661352344,5.568521698964296
17.557617143880254,5.569150519663179
17.558245964579136,5.569150519663179
17.55887478527802,5.569150519663179
17.56956473715904,5.569150519663179
17.553215398988065,5.569779340362063
17.56076124737467,5.570408161060946
17.561390068073553,5.570408161060946
17.56201888877244,5.570408161060946
17.484045122110864,5.57103698175983
17.557617143880254,5.57103698175983
17.5903158202222,5.573552264555365
17.590944640921087,5.573552264555365
17.59471756511439,5.574809905953132
17.595346385813272,5.574809905953132
17.578997047642297,5.575438726652016
17.58339879253448,5.5760675473509
17.56767827506239,5.576696368049783
17.568307095761273,5.576696368049783
17.513599694958398,5.577325188748667
17.575224123448994,5.577325188748667
17.57585294414788,5.577325188748667
17.571451199255694,5.57795400944755
17.59471756511439,5.57795400944755
17.553215398988065,5.579211650845318
17.549442474794766,5.579840471544202
17.557617143880254,5.579840471544202
17.560132426675786,5.579840471544202
17.543154267805928,5.580469292243085
17.543783088504814,5.580469292243085
17.544411909203696,5.580469292243085
17.545669550601463,5.580469292243085
17.548184833397,5.581098112941969
17.595346385813272,5.581098112941969
17.534350778021558,5.581726933640852
17.594088744415505,5.581726933640852
17.59471756511439,5.581726933640852
17.595975206512158,5.581726933640852
17.530577853828255,5.582355754339736
17.592831103017737,5.582355754339736
17.593459923716622,5.582355754339736
17.53497959872044,5.58298457503862
17.58968699952332,5.58298457503862
17.593459923716622,5.583613395737504
17.594088744415505,5.583613395737504
17.571451199255694,5.5848710371352706
17.57459530275011,5.5848710371352706
17.585914075330017,5.5848710371352706
17.57082237855681,5.585499857834154
17.56390535086909,5.586128678533038
17.56579181296574,5.586128678533038
17.566420633664624,5.586128678533038
17.567049454363506,5.586128678533038
17.559503605976904,5.586757499231922
17.560132426675786,5.586757499231922
17.56076124737467,5.586757499231922
17.561390068073553,5.586757499231922
17.56201888877244,5.586757499231922
17.56264770947132,5.586757499231922
17.57459530275011,5.586757499231922
17.556359502482486,5.587386319930806
17.55698832318137,5.587386319930806
17.557617143880254,5.587386319930806
17.558245964579136,5.587386319930806
17.55887478527802,5.587386319930806
17.55510186108472,5.588015140629689
17.558245964579136,5.5886439613285726
17.55887478527802,5.5886439613285726
17.559503605976904,5.5886439613285726
17.54189662640816,5.589272782027456
17.542525447107046,5.589272782027456
17.543783088504814,5.589272782027456
17.54001016431151,5.58990160272634
17.54881365409588,5.58990160272634
17.544411909203696,5.590530423425224
17.597232847909922,5.590530423425224
17.597861668608807,5.590530423425224
17.53309313662379,5.591159244124108
17.543783088504814,5.591159244124108
17.59849048930769,5.591788064822991
17.584027613233367,5.5924168855218745
17.588429358125552,5.593674526919642
17.585285254631135,5.594303347618526
17.567049454363506,5.59493216831741
17.56767827506239,5.59493216831741
17.539381343612625,5.599333913209595
17.53309313662379,5.5999627339084785
17.535608419419326,5.5999627339084785
17.536237240118208,5.5999627339084785
17.531835495226023,5.600591554607362
17.54189662640816,5.600591554607362
17.533721957322673,5.601220375306246
17.534350778021558,5.601220375306246
17.387835555181663,5.604364478800664
17.530577853828255,5.609395044391734
17.526804929634952,5.610023865090618
17.524289646839417,5.611910327187268
17.60352105489876,5.616940892778338
